,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,MONTH,DAY,PDO,AMO
9916,1986-11-26,0.0,0.0,20.0,38.0,15.0,31.0,11,26,1.6909999999999998,-0.3854666666666667
9917,1986-11-27,0.0,0.0,20.0,43.0,15.0,42.0,11,27,1.692,-0.3846
9918,1986-11-28,0.0,0.0,20.0,46.0,30.0,39.0,11,28,1.693,-0.3837333333333333
9919,1986-11-29,0.04,1.8,22.0,42.0,24.0,24.0,11,29,1.694,-0.3828666666666667
9920,1986-11-30,0.35,0.0,30.0,26.0,17.0,22.0,11,30,1.6949999999999998,-0.382
9921,1986-12-01,0.0,0.0,28.0,32.0,16.0,30.0,12,01,1.696,-0.3811333333333333
9922,1986-12-02,0.0,0.0,26.0,39.0,19.0,24.535714285714285,12,02,1.697,-0.3802666666666667
9923,1986-12-03,0.0,0.0,25.0,39.0,25.0,35.0,12,03,1.698,-0.3794
9924,1986-12-04,0.0,0.0,24.0,44.0,23.0,40.0,12,04,1.6989999999999998,-0.37853333333333333
9925,1986-12-05,0.0,0.0,24.0,42.0,33.0,35.0,12,05,1.7,-0.37766666666666665
9926,1986-12-06,0.36,6.0,30.0,36.0,25.0,25.0,12,06,1.701,-0.3768
9927,1986-12-07,0.0,0.0,29.0,37.0,17.0,26.0,12,07,1.702,-0.37593333333333334
9928,1986-12-08,0.02,1.0,28.0,22.0,13.0,17.0,12,08,1.7029999999999998,-0.37506666666666666
9929,1986-12-09,0.07,0.0,29.0,17.0,8.0,8.0,12,09,1.704,-0.3742
9930,1986-12-10,0.0,0.0,28.0,22.0,-2.0,21.0,12,10,1.705,-0.37333333333333335
9931,1986-12-11,0.0,0.0,28.0,36.0,9.0,33.0,12,11,1.706,-0.37246666666666667
9932,1986-12-12,0.0,0.0,28.0,39.0,19.0,26.0,12,12,1.7069999999999999,-0.3716
9933,1986-12-13,0.0,0.0,27.0,39.0,16.0,33.0,12,13,1.708,-0.37073333333333336
9934,1986-12-14,0.0,0.0,27.0,39.0,19.0,27.0,12,14,1.709,-0.3698666666666667
9935,1986-12-15,0.0,0.0,27.0,38.0,20.0,37.0,12,15,1.71,-0.369
9936,1986-12-16,0.0,0.0,26.0,38.0,20.0,30.0,12,16,1.702258064516129,-0.366
9937,1986-12-17,0.0,0.0,26.0,38.0,19.0,34.0,12,17,1.6945161290322581,-0.363
9938,1986-12-18,0.0,0.0,26.0,37.0,18.0,23.0,12,18,1.686774193548387,-0.36
9939,1986-12-19,0.02,1.0,27.0,37.0,18.0,25.0,12,19,1.679032258064516,-0.357
9940,1986-12-20,0.0,0.0,27.0,34.0,17.0,25.0,12,20,1.671290322580645,-0.354
9941,1986-12-21,0.0,0.0,27.0,35.0,11.0,31.0,12,21,1.6635483870967742,-0.351
9942,1986-12-22,0.0,0.0,26.0,39.0,16.0,32.0,12,22,1.6558064516129032,-0.348
9943,1986-12-23,0.0,0.0,25.0,33.0,19.0,23.0,12,23,1.6480645161290322,-0.345
9944,1986-12-24,0.0,0.0,25.0,25.0,9.0,22.0,12,24,1.6403225806451613,-0.342
9945,1986-12-25,0.0,0.0,25.0,22.0,8.0,18.0,12,25,1.6325806451612903,-0.339
9946,1986-12-26,0.0,0.0,25.0,25.0,8.0,20.0,12,26,1.6248387096774193,-0.336
9947,1986-12-27,0.03,0.3,25.0,34.0,9.0,23.0,12,27,1.6170967741935485,-0.333
9948,1986-12-28,0.0,0.0,25.0,36.0,15.0,33.0,12,28,1.6093548387096774,-0.33
9949,1986-12-29,0.0,0.0,24.0,40.0,20.0,34.0,12,29,1.6016129032258064,-0.327
9950,1986-12-30,0.0,0.0,24.0,40.0,14.0,20.0,12,30,1.5938709677419354,-0.324
9951,1986-12-31,0.0,0.0,24.0,34.0,9.0,26.0,12,31,1.5861290322580646,-0.321
9952,1987-01-01,0.0,0.0,24.0,36.0,18.0,31.0,01,01,1.5783870967741935,-0.318
9953,1987-01-02,1.05,16.0,40.0,31.0,16.0,19.0,01,02,1.5706451612903225,-0.315
9954,1987-01-03,0.0,0.0,46.0,42.0,21.0,32.0,01,03,1.5629032258064517,-0.312
9955,1987-01-04,0.62,9.0,46.0,35.0,10.0,25.0,01,04,1.5551612903225807,-0.309
9956,1987-01-05,1.32,11.5,57.0,35.0,10.0,24.0,01,05,1.5474193548387096,-0.306
9957,1987-01-06,0.22,3.0,60.0,24.0,7.0,22.0,01,06,1.5396774193548386,-0.30300000000000005
9958,1987-01-07,0.0,0.0,58.0,22.0,9.0,18.0,01,07,1.5319354838709678,-0.30000000000000004
9959,1987-01-08,0.0,0.0,55.0,18.0,4.0,10.0,01,08,1.5241935483870968,-0.29700000000000004
9960,1987-01-09,0.0,0.0,54.0,25.0,2.0,22.0,01,09,1.5164516129032257,-0.29400000000000004
9961,1987-01-10,0.0,0.0,44.0,37.0,13.0,31.0,01,10,1.508709677419355,-0.29100000000000004
9962,1987-01-11,0.0,0.0,44.0,54.0,13.0,49.0,01,11,1.5009677419354839,-0.28800000000000003
9963,1987-01-12,0.0,0.0,44.0,53.0,12.0,51.0,01,12,1.4932258064516128,-0.28500000000000003
9964,1987-01-13,0.0,0.0,44.0,30.0,18.0,18.0,01,13,1.4854838709677418,-0.28200000000000003
9965,1987-01-14,0.0,0.0,43.0,27.0,-1.0,21.0,01,14,1.477741935483871,-0.279
9966,1987-01-15,0.0,0.0,42.0,22.0,-1.0,6.0,01,15,1.47,-0.276
9967,1987-01-16,0.0,0.0,42.0,20.0,-4.0,11.0,01,16,1.4696774193548388,-0.27406451612903227
9968,1987-01-17,0.0,0.0,42.0,21.0,0.0,18.0,01,17,1.4693548387096773,-0.27212903225806456
9969,1987-01-18,0.0,0.0,42.0,21.0,-1.0,13.0,01,18,1.469032258064516,-0.2701935483870968
9970,1987-01-19,0.2,5.0,51.0,21.0,0.0,9.0,01,19,1.4687096774193549,-0.26825806451612905
9971,1987-01-20,0.0,0.0,48.0,113.0,-4.0,15.0,01,20,1.4683870967741934,-0.2663225806451613
9972,1987-01-21,0.0,0.0,47.0,23.0,2.0,22.0,01,21,1.4680645161290322,-0.2643870967741936
9973,1987-01-22,0.0,0.0,45.0,38.0,10.0,33.0,01,22,1.467741935483871,-0.26245161290322583
9974,1987-01-23,0.16,4.0,49.0,33.0,23.0,23.0,01,23,1.4674193548387096,-0.26051612903225807
9975,1987-01-24,0.0,0.0,49.0,27.0,18.0,25.0,01,24,1.4670967741935483,-0.25858064516129037
9976,1987-01-25,0.4,3.0,52.0,31.0,18.0,30.0,01,25,1.4667741935483871,-0.2566451612903226
9977,1987-01-26,0.0,0.0,50.0,43.0,28.0,41.0,01,26,1.4664516129032257,-0.25470967741935485
9978,1987-01-27,0.0,0.0,50.0,48.0,29.0,47.0,01,27,1.4661290322580645,-0.25277419354838715
9979,1987-01-28,0.79,8.0,56.0,41.0,15.0,15.0,01,28,1.4658064516129032,-0.2508387096774194
9980,1987-01-29,0.0,0.0,54.0,41.0,8.0,24.0,01,29,1.4654838709677418,-0.24890322580645163
9981,1987-01-30,0.0,0.0,53.0,37.0,19.0,32.0,01,30,1.4651612903225806,-0.2469677419354839
9982,1987-01-31,0.0,0.0,53.0,33.0,19.0,27.0,01,31,1.4648387096774194,-0.24503225806451615
9983,1987-02-01,0.0,0.0,53.0,41.0,18.0,34.0,02,01,1.4645161290322581,-0.24309677419354841
9984,1987-02-02,0.0,0.0,52.0,42.0,18.0,38.0,02,02,1.4641935483870967,-0.24116129032258066
9985,1987-02-03,0.0,0.0,49.0,36.0,25.0,25.0,02,03,1.4638709677419355,-0.23922580645161293
9986,1987-02-04,0.03,2.0,51.0,36.0,20.0,22.0,02,04,1.4635483870967743,-0.2372903225806452
9987,1987-02-05,0.0,0.0,49.0,41.0,15.0,40.0,02,05,1.4632258064516128,-0.23535483870967744
9988,1987-02-06,0.0,0.0,48.0,52.0,26.0,49.0,02,06,1.4629032258064516,-0.2334193548387097
9989,1987-02-07,0.0,0.0,48.0,49.0,29.0,44.0,02,07,1.4625806451612904,-0.23148387096774195
9990,1987-02-08,0.0,0.0,46.0,52.0,29.0,47.0,02,08,1.462258064516129,-0.22954838709677422
9991,1987-02-09,0.0,0.0,46.0,52.0,26.0,31.0,02,09,1.4619354838709677,-0.22761290322580646
9992,1987-02-10,0.0,0.0,46.0,52.0,29.0,33.0,02,10,1.4616129032258065,-0.22567741935483873
9993,1987-02-11,0.0,0.0,46.0,42.0,22.0,36.0,02,11,1.461290322580645,-0.223741935483871
9994,1987-02-12,0.03,0.0,46.0,36.0,27.0,30.0,02,12,1.4609677419354838,-0.22180645161290324
9995,1987-02-13,0.35,4.0,50.0,36.0,22.0,31.0,02,13,1.4606451612903226,-0.2198709677419355
9996,1987-02-14,1.22,12.5,67.0,31.0,19.0,20.0,02,14,1.4603225806451612,-0.21793548387096776
9997,1987-02-15,0.0,0.0,67.0,23.0,8.0,10.0,02,15,1.46,-0.21600000000000003
9998,1987-02-16,0.18,4.0,67.0,21.0,11.0,11.0,02,16,1.4560714285714285,-0.20939285714285716
9999,1987-02-17,0.0,0.0,66.0,23.0,12.0,19.0,02,17,1.4521428571428572,-0.20278571428571432
10000,1987-02-18,0.04,0.0,65.0,23.0,9.0,18.0,02,18,1.4482142857142857,-0.19617857142857145
10001,1987-02-19,0.25,9.0,71.0,23.0,9.0,15.0,02,19,1.4442857142857142,-0.18957142857142859
10002,1987-02-20,0.0,0.0,67.0,20.0,5.0,18.0,02,20,1.440357142857143,-0.18296428571428575
10003,1987-02-21,0.0,0.0,65.0,25.0,4.0,22.0,02,21,1.4364285714285714,-0.17635714285714288
10004,1987-02-22,0.0,0.0,64.0,26.0,4.0,25.0,02,22,1.4324999999999999,-0.16975
10005,1987-02-23,0.16,0.0,65.0,26.0,16.0,20.0,02,23,1.4285714285714286,-0.16314285714285715
10006,1987-02-24,0.42,2.0,66.0,25.0,13.0,20.0,02,24,1.424642857142857,-0.1565357142857143
10007,1987-02-25,0.17,0.0,66.0,26.0,2.0,18.0,02,25,1.4207142857142858,-0.14992857142857144
10008,1987-02-26,0.0,0.0,65.0,22.0,7.0,16.0,02,26,1.4167857142857143,-0.1433214285714286
10009,1987-02-27,0.0,0.0,65.0,20.0,0.0,13.0,02,27,1.4128571428571428,-0.13671428571428573
10010,1987-02-28,0.0,0.0,65.0,28.0,4.0,26.0,02,28,1.4089285714285715,-0.13010714285714287
10011,1987-03-01,0.0,0.0,59.0,37.0,14.0,34.0,03,01,1.405,-0.12350000000000001
10012,1987-03-02,0.0,0.0,59.0,41.0,26.0,40.0,03,02,1.4010714285714285,-0.11689285714285715
10013,1987-03-03,0.0,0.0,56.0,47.0,22.0,45.0,03,03,1.3971428571428572,-0.11028571428571429
10014,1987-03-04,0.0,0.0,55.0,54.0,29.0,48.0,03,04,1.3932142857142857,-0.10367857142857144
10015,1987-03-05,0.0,0.0,52.0,50.0,34.0,46.0,03,05,1.3892857142857142,-0.09707142857142857
10016,1987-03-06,0.0,0.0,51.0,48.0,35.0,42.0,03,06,1.385357142857143,-0.09046428571428572
10017,1987-03-07,0.0,0.0,50.0,45.0,30.0,37.0,03,07,1.3814285714285715,-0.08385714285714285
10018,1987-03-08,0.2,0.0,50.0,45.0,26.0,34.0,03,08,1.3775,-0.07725000000000001
10019,1987-03-09,0.0,4.0,52.0,45.0,25.0,27.0,03,09,1.3735714285714287,-0.07064285714285715
10020,1987-03-10,0.0,0.0,49.0,37.0,15.0,34.0,03,10,1.3696428571428572,-0.06403571428571428
10021,1987-03-11,0.46,7.0,56.0,36.0,24.0,24.0,03,11,1.3657142857142857,-0.05742857142857144
10022,1987-03-12,0.0,0.0,53.0,48.0,18.0,44.0,03,12,1.3617857142857144,-0.05082142857142857
10023,1987-03-13,0.17,4.0,55.0,45.0,23.0,23.0,03,13,1.3578571428571429,-0.044214285714285706
10024,1987-03-14,0.3,8.0,60.0,26.0,16.0,23.0,03,14,1.3539285714285716,-0.03760714285714284
10025,1987-03-15,0.34,3.0,63.0,29.0,23.0,27.0,03,15,1.35,-0.031
10026,1987-03-16,0.27,3.0,65.0,28.0,23.0,26.0,03,16,1.350967741935484,-0.028999999999999998
10027,1987-03-17,0.3,6.0,70.0,28.0,23.0,27.0,03,17,1.3519354838709678,-0.027
10028,1987-03-18,0.2,6.0,74.0,30.0,17.0,22.0,03,18,1.3529032258064517,-0.025
10029,1987-03-19,0.42,0.0,79.0,30.0,13.0,19.0,03,19,1.3538709677419356,-0.023
10030,1987-03-20,0.07,2.0,79.0,19.0,12.0,16.0,03,20,1.3548387096774195,-0.020999999999999998
10031,1987-03-21,0.0,0.0,75.0,24.0,2.0,20.0,03,21,1.3558064516129034,-0.019
10032,1987-03-22,0.05,1.0,76.0,24.0,8.0,19.0,03,22,1.3567741935483872,-0.017
10033,1987-03-23,0.0,0.0,72.0,24.0,13.0,20.0,03,23,1.357741935483871,-0.015
10034,1987-03-24,0.04,0.0,72.0,26.0,12.0,22.0,03,24,1.3587096774193548,-0.012999999999999998
10035,1987-03-25,0.04,1.0,71.0,31.0,13.0,28.0,03,25,1.3596774193548387,-0.011
10036,1987-03-26,0.0,0.0,70.0,30.0,13.0,21.0,03,26,1.3606451612903225,-0.009000000000000001
10037,1987-03-27,0.35,9.0,77.0,21.0,11.0,18.0,03,27,1.3616129032258064,-0.006999999999999999
10038,1987-03-28,0.16,5.0,82.0,22.0,8.0,15.0,03,28,1.3625806451612903,-0.0049999999999999975
10039,1987-03-29,0.05,4.0,78.0,16.0,3.0,16.0,03,29,1.3635483870967742,-0.002999999999999999
10040,1987-03-30,0.0,0.0,72.0,32.0,3.0,31.0,03,30,1.364516129032258,-0.0010000000000000009
10041,1987-03-31,0.0,0.0,68.0,41.0,21.0,40.0,03,31,1.365483870967742,0.0010000000000000009
10042,1987-04-01,0.0,0.0,66.0,44.0,25.0,43.0,04,01,1.3664516129032258,0.0030000000000000027
10043,1987-04-02,0.0,0.0,62.0,51.0,22.0,47.0,04,02,1.3674193548387097,0.0050000000000000044
10044,1987-04-03,0.0,0.0,60.0,51.0,30.0,42.0,04,03,1.3683870967741936,0.006999999999999999
10045,1987-04-04,0.0,0.0,58.0,44.0,31.0,39.0,04,04,1.3693548387096774,0.009000000000000001
10046,1987-04-05,0.0,0.0,57.0,40.0,29.0,35.0,04,05,1.3703225806451613,0.011000000000000003
10047,1987-04-06,0.15,0.0,56.0,37.0,28.0,34.0,04,06,1.3712903225806452,0.012999999999999998
10048,1987-04-07,0.0,0.0,56.0,41.0,27.0,33.0,04,07,1.372258064516129,0.015
10049,1987-04-08,0.0,0.0,56.0,45.0,27.0,41.0,04,08,1.3732258064516127,0.017
10050,1987-04-09,0.0,0.0,53.0,39.0,24.0,33.0,04,09,1.3741935483870966,0.019000000000000003
10051,1987-04-10,0.0,0.0,50.0,44.0,26.0,43.0,04,10,1.3751612903225805,0.021000000000000005
10052,1987-04-11,0.0,0.0,50.0,43.0,30.0,35.0,04,11,1.3761290322580644,0.023
10053,1987-04-12,0.08,1.0,50.0,43.0,11.0,23.0,04,12,1.3770967741935483,0.025
10054,1987-04-13,0.0,0.0,48.0,38.0,16.0,38.0,04,13,1.3780645161290321,0.027000000000000003
10055,1987-04-14,0.0,0.0,45.0,50.0,27.0,49.0,04,14,1.379032258064516,0.028999999999999998
10056,1987-04-15,0.0,0.0,42.0,53.0,36.0,52.0,04,15,1.38,0.031
10057,1987-04-16,0.0,0.0,39.0,55.0,37.0,54.0,04,16,1.3613333333333333,0.0323
10058,1987-04-17,0.0,0.0,38.0,59.0,37.0,58.0,04,17,1.3426666666666667,0.0336
10059,1987-04-18,0.0,0.0,33.0,59.0,38.0,52.0,04,18,1.3239999999999998,0.0349
10060,1987-04-19,0.13,10.0,36.0,69.0,15.0,18.0,04,19,1.3053333333333332,0.0362
10061,1987-04-20,0.08,6.0,40.0,30.0,18.0,29.0,04,20,1.2866666666666666,0.0375
10062,1987-04-21,0.0,0.0,33.0,50.0,29.0,48.0,04,21,1.2679999999999998,0.0388
10063,1987-04-22,0.0,0.0,30.0,56.0,33.0,55.0,04,22,1.2493333333333332,0.0401
10064,1987-04-23,0.0,0.0,25.0,59.0,37.0,57.0,04,23,1.2306666666666666,0.0414
10065,1987-04-24,0.0,0.0,22.0,59.0,38.0,57.0,04,24,1.212,0.0427
10066,1987-04-25,0.0,0.0,20.0,60.0,40.0,58.0,04,25,1.1933333333333334,0.044
10067,1987-04-26,0.0,0.0,17.0,61.0,40.0,53.0,04,26,1.1746666666666665,0.0453
10068,1987-04-27,0.0,0.0,12.0,61.0,40.0,56.0,04,27,1.156,0.0466
10069,1987-04-28,0.0,0.0,8.0,62.0,42.0,61.0,04,28,1.1373333333333333,0.0479
10070,1987-04-29,0.0,0.0,0.0,63.0,42.0,62.0,04,29,1.1186666666666665,0.0492
10071,1987-04-30,0.0,0.0,0.0,62.0,38.0,47.0,04,30,1.0999999999999999,0.0505
10072,1987-05-01,0.5,0.0,0.0,48.0,35.0,46.0,05,01,1.0813333333333333,0.0518
10073,1987-05-02,0.69,0.0,4.0,49.0,26.0,29.0,05,02,1.0626666666666666,0.0531
10074,1987-05-03,0.0,0.0,0.0,49.84090909090909,30.931818181818183,42.86046511627907,05,03,1.044,0.054400000000000004
10075,1987-05-04,0.0,0.0,0.0,54.0,21.0,51.0,05,04,1.0253333333333332,0.0557
10076,1987-05-05,0.0,0.0,1.0,60.0,37.0,56.0,05,05,1.0066666666666666,0.057
10077,1987-05-06,0.0,0.0,1.0,64.0,40.0,60.0,05,06,0.988,0.058300000000000005
10078,1987-05-07,0.0,0.0,1.0,62.0,39.0,59.0,05,07,0.9693333333333333,0.0596
10079,1987-05-08,0.0,0.0,1.0,62.0,41.0,55.0,05,08,0.9506666666666665,0.0609
10080,1987-05-09,0.0,0.0,1.0,57.0,37.0,52.0,05,09,0.9319999999999999,0.062200000000000005
10081,1987-05-10,0.0,0.0,1.0,62.0,40.0,56.0,05,10,0.9133333333333333,0.0635
10082,1987-05-11,0.0,0.0,1.0,59.0,39.0,55.0,05,11,0.8946666666666666,0.0648
10083,1987-05-12,0.0,0.0,1.0,63.0,40.0,60.0,05,12,0.8759999999999999,0.0661
10084,1987-05-13,0.0,0.0,1.0,62.0,40.0,59.0,05,13,0.8573333333333333,0.0674
10085,1987-05-14,0.0,0.0,1.0,64.0,44.0,59.0,05,14,0.8386666666666667,0.06870000000000001
10086,1987-05-15,0.0,0.0,1.0,65.0,47.0,59.0,05,15,0.82,0.07
10087,1987-05-16,0.0,0.0,1.0,61.0,42.0,56.0,05,16,0.7951612903225806,0.07435483870967742
10088,1987-05-17,0.21,0.0,1.0,61.0,41.0,46.0,05,17,0.7703225806451612,0.07870967741935485
10089,1987-05-18,0.39,0.0,1.0,53.0,38.0,43.0,05,18,0.7454838709677419,0.08306451612903226
10090,1987-05-19,0.38,0.0,1.0,53.0,34.0,50.0,05,19,0.7206451612903225,0.08741935483870969
10091,1987-05-20,0.01,0.0,1.0,51.0,38.0,47.0,05,20,0.6958064516129032,0.0917741935483871
10092,1987-05-21,0.24,0.0,1.0,51.0,33.0,40.0,05,21,0.6709677419354838,0.09612903225806452
10093,1987-05-22,0.06,0.0,1.0,49.0,31.0,48.0,05,22,0.6461290322580645,0.10048387096774195
10094,1987-05-23,0.19,0.0,1.0,50.0,33.0,48.0,05,23,0.6212903225806452,0.10483870967741936
10095,1987-05-24,0.06,0.0,1.0,52.0,32.0,47.0,05,24,0.5964516129032258,0.10919354838709677
10096,1987-05-25,0.34,0.0,1.0,42.0,32.0,36.0,05,25,0.5716129032258064,0.1135483870967742
10097,1987-05-26,0.18,0.0,0.0,42.0,27.0,31.0,05,26,0.5467741935483871,0.11790322580645161
10098,1987-05-27,0.11,0.0,0.0,44.0,27.0,43.0,05,27,0.5219354838709678,0.12225806451612903
10099,1987-05-28,0.34,0.0,1.0,43.0,31.0,37.0,05,28,0.4970967741935484,0.12661290322580646
10100,1987-05-29,0.27,0.0,0.0,49.0,32.0,42.0,05,29,0.47225806451612906,0.13096774193548388
10101,1987-05-30,0.0,0.0,0.0,56.0,33.0,56.0,05,30,0.4474193548387097,0.13532258064516128
10102,1987-05-31,0.0,0.0,0.0,62.0,33.0,60.0,05,31,0.42258064516129035,0.1396774193548387
10103,1987-06-01,0.0,0.0,0.0,62.0,35.0,60.0,06,01,0.397741935483871,0.14403225806451614
10104,1987-06-02,0.0,0.0,0.0,60.0,36.0,53.0,06,02,0.37290322580645163,0.14838709677419354
10105,1987-06-03,0.0,0.0,0.0,62.0,36.0,62.0,06,03,0.3480645161290323,0.15274193548387097
10106,1987-06-04,0.0,0.0,0.0,71.0,45.0,70.0,06,04,0.3232258064516129,0.1570967741935484
10107,1987-06-05,0.0,0.0,0.0,71.0,50.0,62.0,06,05,0.2983870967741936,0.1614516129032258
10108,1987-06-06,0.0,0.0,0.0,71.0,44.0,52.0,06,06,0.2735483870967742,0.16580645161290322
10109,1987-06-07,0.31,0.0,0.0,71.0,44.0,58.0,06,07,0.2487096774193549,0.17016129032258065
10110,1987-06-08,0.01,0.0,0.0,60.0,45.0,60.0,06,08,0.2238709677419356,0.17451612903225805
10111,1987-06-09,0.0,0.0,0.0,58.0,41.0,52.0,06,09,0.1990322580645162,0.17887096774193548
10112,1987-06-10,0.13,0.0,0.0,61.0,38.0,59.0,06,10,0.17419354838709689,0.1832258064516129
10113,1987-06-11,0.0,0.0,0.0,67.0,44.0,65.0,06,11,0.14935483870967747,0.1875806451612903
10114,1987-06-12,0.0,0.0,0.0,69.0,46.0,68.0,06,12,0.12451612903225817,0.19193548387096773
10115,1987-06-13,0.0,0.0,0.0,71.0,46.0,70.0,06,13,0.09967741935483876,0.19629032258064516
10116,1987-06-14,0.0,0.0,0.0,76.0,49.0,73.0,06,14,0.07483870967741946,0.2006451612903226
10117,1987-06-15,0.0,0.0,0.0,73.0,53.0,65.0,06,15,0.05,0.205
10118,1987-06-16,0.0,0.0,0.0,67.0,38.0,61.0,06,16,0.09433333333333332,0.20753333333333332
10119,1987-06-17,0.0,0.0,0.0,67.0,43.0,66.0,06,17,0.13866666666666666,0.21006666666666665
10120,1987-06-18,0.0,0.0,0.0,66.0,46.0,58.0,06,18,0.183,0.21259999999999998
10121,1987-06-19,0.0,0.0,0.0,61.0,39.0,60.0,06,19,0.22733333333333333,0.21513333333333332
10122,1987-06-20,0.0,0.0,0.0,68.0,44.0,67.0,06,20,0.27166666666666667,0.21766666666666667
10123,1987-06-21,0.0,0.0,0.0,71.0,48.0,70.0,06,21,0.31599999999999995,0.2202
10124,1987-06-22,0.04,0.0,0.0,70.0,38.0,53.0,06,22,0.3603333333333333,0.22273333333333334
10125,1987-06-23,0.0,0.0,0.0,65.0,37.0,63.0,06,23,0.4046666666666666,0.22526666666666667
10126,1987-06-24,0.0,0.0,0.0,64.0,46.0,63.0,06,24,0.44899999999999995,0.2278
10127,1987-06-25,0.0,0.0,0.0,67.0,42.0,66.0,06,25,0.4933333333333333,0.23033333333333333
10128,1987-06-26,0.0,0.0,0.0,71.0,45.0,66.0,06,26,0.5376666666666666,0.23286666666666667
10129,1987-06-27,0.0,0.0,0.0,72.0,46.0,70.0,06,27,0.582,0.2354
10130,1987-06-28,0.05,0.0,0.0,72.0,47.0,59.0,06,28,0.6263333333333333,0.23793333333333333
10131,1987-06-29,0.13,0.0,0.0,62.0,47.0,58.0,06,29,0.6706666666666666,0.24046666666666666
10132,1987-06-30,0.46,0.0,0.0,65.0,41.0,64.0,06,30,0.715,0.243
10133,1987-07-01,0.09,0.0,0.0,71.0,46.0,68.0,07,01,0.7593333333333333,0.24553333333333333
10134,1987-07-02,0.0,0.0,0.0,72.0,46.0,69.0,07,02,0.8036666666666666,0.24806666666666666
10135,1987-07-03,0.0,0.0,0.0,70.0,45.0,59.0,07,03,0.848,0.2506
10136,1987-07-04,0.0,0.0,0.0,68.0,44.0,63.0,07,04,0.8923333333333333,0.2531333333333333
10137,1987-07-05,0.0,0.0,0.0,69.0,50.0,69.0,07,05,0.9366666666666666,0.2556666666666667
10138,1987-07-06,0.0,0.0,0.0,70.0,43.0,56.0,07,06,0.981,0.2582
10139,1987-07-07,0.0,0.0,0.0,71.0,42.0,68.0,07,07,1.0253333333333332,0.2607333333333334
10140,1987-07-08,0.0,0.0,0.0,69.0,48.0,69.0,07,08,1.0696666666666665,0.2632666666666667
10141,1987-07-09,0.0,0.0,0.0,69.0,50.0,67.0,07,09,1.1139999999999999,0.26580000000000004
10142,1987-07-10,0.38,0.0,0.0,68.0,44.0,55.0,07,10,1.1583333333333332,0.26833333333333337
10143,1987-07-11,0.07,0.0,0.0,58.0,37.0,55.0,07,11,1.2026666666666666,0.2708666666666667
10144,1987-07-12,0.0,0.0,0.0,60.0,38.0,59.0,07,12,1.2469999999999999,0.27340000000000003
10145,1987-07-13,0.0,0.0,0.0,67.0,39.0,65.0,07,13,1.2913333333333332,0.27593333333333336
10146,1987-07-14,0.0,0.0,0.0,70.0,45.0,69.0,07,14,1.3356666666666666,0.2784666666666667
10147,1987-07-15,0.0,0.0,0.0,74.0,47.0,74.0,07,15,1.38,0.281
10148,1987-07-16,0.0,0.0,0.0,74.0,50.0,60.0,07,16,1.3916129032258064,0.281
10149,1987-07-17,0.78,0.0,0.0,60.0,47.0,52.0,07,17,1.4032258064516128,0.281
10150,1987-07-18,0.55,0.0,0.0,59.0,41.0,53.0,07,18,1.4148387096774193,0.281
10151,1987-07-19,0.0,0.0,0.0,58.0,37.0,53.0,07,19,1.4264516129032256,0.281
10152,1987-07-20,0.04,0.0,0.0,62.0,44.0,52.0,07,20,1.4380645161290322,0.281
10153,1987-07-21,1.87,0.0,0.0,62.0,44.0,53.0,07,21,1.4496774193548387,0.281
10154,1987-07-22,0.01,0.0,0.0,63.0,48.0,63.0,07,22,1.461290322580645,0.281
10155,1987-07-23,0.0,0.0,0.0,70.0,43.0,68.0,07,23,1.4729032258064516,0.281
10156,1987-07-24,0.0,0.0,0.0,76.0,47.0,74.0,07,24,1.484516129032258,0.281
10157,1987-07-25,0.0,0.0,0.0,75.0,54.0,66.0,07,25,1.4961290322580645,0.281
10158,1987-07-26,0.3,0.0,0.0,70.0,54.0,55.0,07,26,1.5077419354838708,0.281
10159,1987-07-27,0.03,0.0,0.0,67.0,51.0,64.0,07,27,1.5193548387096774,0.281
10160,1987-07-28,0.24,0.0,0.0,66.0,50.0,65.0,07,28,1.5309677419354837,0.281
10161,1987-07-29,0.05,0.0,0.0,67.0,49.0,66.0,07,29,1.5425806451612902,0.281
10162,1987-07-30,0.08,0.0,0.0,67.0,51.0,64.0,07,30,1.5541935483870968,0.281
10163,1987-07-31,0.0,0.0,0.0,71.0,49.0,70.0,07,31,1.565806451612903,0.281
10164,1987-08-01,0.0,0.0,0.0,73.0,51.0,73.0,08,01,1.5774193548387097,0.281
10165,1987-08-02,0.0,0.0,0.0,72.0,54.0,70.0,08,02,1.589032258064516,0.281
10166,1987-08-03,0.0,0.0,0.0,72.0,48.0,71.0,08,03,1.6006451612903225,0.281
10167,1987-08-04,0.0,0.0,0.0,74.0,46.0,73.0,08,04,1.612258064516129,0.281
10168,1987-08-05,0.0,0.0,0.0,74.0,53.0,71.0,08,05,1.6238709677419354,0.281
10169,1987-08-06,0.13,0.0,0.0,74.0,54.0,71.0,08,06,1.635483870967742,0.281
10170,1987-08-07,0.0,0.0,0.0,74.0,51.0,63.0,08,07,1.6470967741935483,0.281
10171,1987-08-08,0.0,0.0,0.0,74.0,41.0,67.0,08,08,1.6587096774193548,0.281
10172,1987-08-09,0.0,0.0,0.0,71.0,47.0,64.0,08,09,1.6703225806451614,0.281
10173,1987-08-10,0.0,0.0,0.0,72.0,47.0,72.0,08,10,1.6819354838709677,0.281
