,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,MONTH,DAY,PDO,AMO
13596,1997-03-01,0.0,0.0,120.0,23.0,-1.0,21.0,03,01,,
13597,1997-03-02,0.07,1.0,120.0,33.0,16.0,28.0,03,02,,
13598,1997-03-03,0.41,15.0,120.0,31.0,11.0,12.0,03,03,,
13599,1997-03-04,0.27,12.0,120.0,13.0,1.0,11.0,03,04,,
13600,1997-03-05,0.0,0.0,120.0,30.0,5.0,29.0,03,05,,
13601,1997-03-06,0.0,0.0,120.0,38.0,15.0,36.0,03,06,,
13602,1997-03-07,0.0,0.0,120.0,37.0,16.0,35.0,03,07,,
13603,1997-03-08,0.08,2.5,120.0,35.0,23.0,24.0,03,08,,
13604,1997-03-09,0.0,0.0,120.0,40.0,13.0,37.0,03,09,,
13605,1997-03-10,0.0,0.0,120.0,45.0,23.0,45.0,03,10,,
13606,1997-03-11,0.0,0.0,119.0,49.0,30.0,46.0,03,11,,
13607,1997-03-12,0.0,0.0,116.0,48.0,31.0,43.0,03,12,,
13608,1997-03-13,0.0,0.0,114.0,48.0,14.0,24.0,03,13,,
13609,1997-03-14,0.0,0.0,114.0,30.0,13.0,28.0,03,14,,
13610,1997-03-15,0.0,0.0,113.0,40.0,25.0,39.0,03,15,0.65,-0.001
13611,1997-03-16,0.0,0.0,112.0,44.0,34.0,42.0,03,16,,
13612,1997-03-17,0.42,5.0,117.0,42.0,26.0,31.0,03,17,,
13613,1997-03-18,0.0,0.0,113.0,50.0,23.0,44.0,03,18,,
13614,1997-03-19,0.0,0.0,111.0,58.0,30.0,55.0,03,19,,
13615,1997-03-20,0.0,0.0,108.0,56.0,35.0,51.0,03,20,,
13616,1997-03-21,0.0,0.0,103.0,53.0,31.0,42.0,03,21,,
13617,1997-03-22,0.0,0.0,103.0,50.0,26.0,48.0,03,22,,
13618,1997-03-23,0.0,0.0,100.0,49.0,31.0,43.0,03,23,,
13619,1997-03-24,0.58,4.0,103.0,43.0,19.0,23.0,03,24,,
13620,1997-03-25,0.0,0.0,100.0,41.0,15.0,37.0,03,25,,
13621,1997-03-26,0.0,0.0,100.0,52.0,28.0,42.0,03,26,,
13622,1997-03-27,0.0,0.0,101.0,42.0,23.0,28.0,03,27,,
13623,1997-03-28,0.0,0.0,101.0,37.0,22.0,24.0,03,28,,
13624,1997-03-29,0.04,1.0,95.0,39.0,9.0,32.0,03,29,,
13625,1997-03-30,0.0,0.0,93.0,50.0,23.0,47.0,03,30,,
13626,1997-03-31,0.19,7.0,100.0,49.0,19.0,19.0,03,31,,
13627,1997-04-01,0.28,2.0,102.0,20.0,6.0,18.0,04,01,,
13628,1997-04-02,0.15,2.0,101.0,24.0,11.0,24.0,04,02,,
13629,1997-04-03,0.0,0.0,96.0,42.0,23.0,40.0,04,03,,
13630,1997-04-04,0.08,0.0,96.0,42.0,20.0,24.0,04,04,,
13631,1997-04-05,0.33,19.0,113.0,24.0,10.0,15.0,04,05,,
13632,1997-04-06,0.03,0.0,112.0,24.0,3.0,22.0,04,06,,
13633,1997-04-07,0.0,0.0,102.0,31.0,13.0,31.0,04,07,,
13634,1997-04-08,0.0,0.0,102.0,34.0,17.0,30.0,04,08,,
13635,1997-04-09,0.13,2.0,97.0,33.0,24.0,28.0,04,09,,
13636,1997-04-10,0.3,0.0,102.0,29.0,13.0,23.0,04,10,,
13637,1997-04-11,0.0,0.0,102.0,24.0,7.0,21.0,04,11,,
13638,1997-04-12,0.0,0.0,102.0,27.0,5.0,24.0,04,12,,
13639,1997-04-13,0.0,0.0,99.0,34.0,8.0,32.0,04,13,,
13640,1997-04-14,0.0,0.0,99.0,35.0,8.0,35.0,04,14,,
13641,1997-04-15,0.0,0.0,97.0,42.0,29.0,42.0,04,15,1.05,0.002
13642,1997-04-16,0.0,0.0,96.0,54.0,28.0,54.0,04,16,,
13643,1997-04-17,0.0,0.0,96.0,55.0,34.0,53.0,04,17,,
13644,1997-04-18,0.0,0.0,95.0,56.0,34.0,54.0,04,18,,
13645,1997-04-19,0.0,0.0,90.0,50.0,34.0,45.0,04,19,,
13646,1997-04-20,0.0,0.0,84.0,48.0,37.0,48.0,04,20,,
13647,1997-04-21,0.42,3.0,90.0,48.0,27.0,33.0,04,21,,
13648,1997-04-22,0.19,2.0,88.0,39.0,28.0,38.0,04,22,,
13649,1997-04-23,0.46,4.0,92.0,41.0,23.0,23.0,04,23,,
13650,1997-04-24,0.62,19.0,101.0,32.0,21.0,32.0,04,24,,
13651,1997-04-25,0.0,0.0,97.0,35.0,21.0,34.0,04,25,,
13652,1997-04-26,0.0,0.0,95.0,46.0,26.0,45.0,04,26,,
13653,1997-04-27,0.05,0.0,84.0,57.0,33.0,37.0,04,27,,
13654,1997-04-28,0.43,0.0,84.0,44.0,32.0,43.0,04,28,,
13655,1997-04-29,0.78,0.0,90.0,44.0,25.0,27.0,04,29,,
13656,1997-04-30,0.02,0.0,88.0,40.0,27.0,37.0,04,30,,
13657,1997-05-01,0.62,11.0,98.0,40.0,18.0,18.0,05,01,,
13658,1997-05-02,0.13,2.0,96.0,31.0,10.0,30.0,05,02,,
13659,1997-05-03,0.0,0.0,91.0,58.0,24.0,47.0,05,03,,
13660,1997-05-04,0.0,0.0,86.0,54.0,24.0,49.0,05,04,,
13661,1997-05-05,0.0,0.0,84.0,60.0,34.0,58.0,05,05,,
13662,1997-05-06,0.0,0.0,80.0,59.0,37.0,50.0,05,06,,
13663,1997-05-07,0.0,0.0,76.0,59.0,33.0,49.0,05,07,,
13664,1997-05-08,0.0,0.0,74.0,52.0,30.0,51.0,05,08,,
13665,1997-05-09,0.0,0.0,72.0,57.0,37.0,57.0,05,09,,
13666,1997-05-10,0.0,0.0,71.0,59.0,38.0,57.0,05,10,,
13667,1997-05-11,0.0,0.0,64.0,58.0,38.0,57.0,05,11,,
13668,1997-05-12,0.0,0.0,62.0,57.0,36.0,55.0,05,12,,
13669,1997-05-13,0.0,0.0,60.0,59.0,36.0,58.0,05,13,,
13670,1997-05-14,0.0,0.0,55.0,60.0,41.0,60.0,05,14,,
13671,1997-05-15,0.0,0.0,50.0,63.0,42.0,62.0,05,15,1.83,0.034
13672,1997-05-16,0.0,0.0,47.0,66.0,42.0,60.0,05,16,,
13673,1997-05-17,0.0,0.0,46.0,63.0,43.0,55.0,05,17,,
13674,1997-05-18,0.2,0.0,38.0,57.0,39.0,54.0,05,18,,
13675,1997-05-19,0.0,0.0,32.0,58.0,36.0,58.0,05,19,,
13676,1997-05-20,0.0,0.0,30.0,58.0,36.0,50.0,05,20,,
13677,1997-05-21,0.3,0.0,27.0,53.0,37.0,46.0,05,21,,
13678,1997-05-22,0.0,0.0,24.0,58.0,37.0,56.0,05,22,,
13679,1997-05-23,0.0,0.0,21.0,59.0,41.0,56.0,05,23,,
13680,1997-05-24,0.92,6.0,26.0,56.0,31.0,32.0,05,24,,
13681,1997-05-25,0.3,2.0,28.0,36.0,26.0,32.0,05,25,,
13682,1997-05-26,0.4,5.0,30.0,41.0,26.0,38.0,05,26,,
13683,1997-05-27,0.0,0.0,24.0,51.0,32.0,49.0,05,27,,
13684,1997-05-28,0.0,0.0,22.0,54.0,38.0,52.0,05,28,,
13685,1997-05-29,0.01,0.0,15.0,52.0,38.0,49.0,05,29,,
13686,1997-05-30,0.0,0.0,14.0,63.0,40.0,62.0,05,30,,
13687,1997-05-31,0.0,0.0,14.0,71.0,46.0,70.0,05,31,,
13688,1997-06-01,0.0,0.0,12.0,71.0,44.0,54.0,06,01,,
13689,1997-06-02,0.0,0.0,0.0,61.0,43.0,57.0,06,02,,
13690,1997-06-03,0.0,0.0,0.0,68.0,44.0,67.0,06,03,,
13691,1997-06-04,0.0,0.0,0.0,70.0,48.0,66.0,06,04,,
13692,1997-06-05,0.0,0.0,0.0,69.0,42.0,61.0,06,05,,
13693,1997-06-06,0.0,0.0,0.0,63.0,42.0,60.0,06,06,,
13694,1997-06-07,0.26,0.0,0.0,62.0,44.0,50.0,06,07,,
13695,1997-06-08,0.17,0.0,0.0,56.0,43.0,48.0,06,08,,
13696,1997-06-09,0.41,0.0,0.0,54.0,42.0,54.0,06,09,,
13697,1997-06-10,0.38,0.0,0.0,57.0,41.0,56.0,06,10,,
13698,1997-06-11,0.32,0.0,0.0,58.0,37.0,55.0,06,11,,
13699,1997-06-12,0.09,0.0,0.0,59.0,39.0,46.0,06,12,,
13700,1997-06-13,0.71,0.0,0.0,51.0,37.0,49.0,06,13,,
13701,1997-06-14,0.49,0.0,0.0,51.0,46.0,48.0,06,14,,
13702,1997-06-15,0.14,0.0,0.0,56.0,38.0,43.0,06,15,2.76,0.003
13703,1997-06-16,0.23,0.0,0.0,56.0,39.0,55.0,06,16,,
13704,1997-06-17,0.0,0.0,0.0,64.0,43.0,63.0,06,17,,
13705,1997-06-18,0.01,0.0,0.0,70.0,48.0,69.0,06,18,,
13706,1997-06-19,0.22,0.0,0.0,70.0,48.0,69.0,06,19,,
13707,1997-06-20,0.0,0.0,0.0,70.0,48.0,64.0,06,20,,
13708,1997-06-21,0.04,0.0,0.0,71.0,46.0,70.0,06,21,,
13709,1997-06-22,0.0,0.0,0.0,72.0,47.0,67.0,06,22,,
13710,1997-06-23,0.0,0.0,0.0,69.0,42.0,62.0,06,23,,
13711,1997-06-24,0.0,0.0,0.0,64.0,34.0,54.0,06,24,,
13712,1997-06-25,0.0,0.0,0.0,66.0,38.0,65.0,06,25,,
13713,1997-06-26,0.0,0.0,0.0,73.0,48.0,72.0,06,26,,
13714,1997-06-27,0.0,0.0,0.0,73.0,51.0,65.0,06,27,,
13715,1997-06-28,0.0,0.0,0.0,68.0,50.0,67.0,06,28,,
13716,1997-06-29,0.0,0.0,0.0,68.0,45.0,67.0,06,29,,
13717,1997-06-30,0.0,0.0,0.0,69.0,53.0,68.0,06,30,,
13718,1997-07-01,0.0,0.0,0.0,69.0,35.0,54.0,07,01,,
13719,1997-07-02,0.0,0.0,0.0,63.0,39.0,57.0,07,02,,
13720,1997-07-03,0.0,0.0,0.0,63.0,33.0,58.0,07,03,,
13721,1997-07-04,0.0,0.0,0.0,67.0,39.0,66.0,07,04,,
13722,1997-07-05,0.0,0.0,0.0,74.0,39.0,73.0,07,05,,
13723,1997-07-06,0.0,0.0,0.0,74.0,47.0,68.0,07,06,,
13724,1997-07-07,0.0,0.0,0.0,70.0,46.0,68.0,07,07,,
13725,1997-07-08,0.0,0.0,0.0,74.0,47.0,72.0,07,08,,
13726,1997-07-09,0.0,0.0,0.0,75.0,51.0,73.0,07,09,,
13727,1997-07-10,0.0,0.0,0.0,73.0,58.0,66.0,07,10,,
13728,1997-07-11,0.0,0.0,0.0,59.0,40.0,57.0,07,11,,
13729,1997-07-12,0.51,0.0,0.0,61.0,35.0,49.0,07,12,,
13730,1997-07-13,0.03,0.0,0.0,62.0,36.0,62.0,07,13,,
13731,1997-07-14,0.0,0.0,0.0,73.0,43.0,72.0,07,14,,
13732,1997-07-15,0.0,0.0,0.0,79.0,53.0,78.0,07,15,2.35,0.055
13733,1997-07-16,0.0,0.0,0.0,79.0,53.0,77.0,07,16,,
13734,1997-07-17,0.0,0.0,0.0,78.0,59.0,72.0,07,17,,
13735,1997-07-18,0.0,0.0,0.0,78.0,58.0,65.0,07,18,,
13736,1997-07-19,0.04,0.0,0.0,75.0,52.0,69.0,07,19,,
13737,1997-07-20,0.0,0.0,0.0,72.0,49.0,69.0,07,20,,
13738,1997-07-21,0.0,0.0,0.0,74.0,49.0,68.0,07,21,,
13739,1997-07-22,0.0,0.0,0.0,72.0,50.0,71.0,07,22,,
13740,1997-07-23,0.0,0.0,0.0,71.0,52.0,59.0,07,23,,
13741,1997-07-24,0.29,0.0,0.0,69.0,46.0,68.0,07,24,,
13742,1997-07-25,0.0,0.0,0.0,71.0,48.0,69.0,07,25,,
13743,1997-07-26,0.0,0.0,0.0,73.0,48.0,72.0,07,26,,
13744,1997-07-27,0.0,0.0,0.0,73.0,51.0,69.0,07,27,,
13745,1997-07-28,0.44,0.0,0.0,71.0,50.0,53.0,07,28,,
13746,1997-07-29,0.01,0.0,0.0,66.0,45.0,65.0,07,29,,
13747,1997-07-30,0.0,0.0,0.0,66.0,47.0,57.0,07,30,,
13748,1997-07-31,0.02,0.0,0.0,64.0,45.0,64.0,07,31,,
13749,1997-08-01,0.0,0.0,0.0,72.0,47.0,71.0,08,01,,
13750,1997-08-02,0.0,0.0,0.0,75.0,51.0,74.0,08,02,,
13751,1997-08-03,0.0,0.0,0.0,77.0,54.0,64.0,08,03,,
13752,1997-08-04,0.36,0.0,0.0,65.0,52.0,56.0,08,04,,
13753,1997-08-05,0.03,0.0,0.0,62.0,44.0,58.0,08,05,,
13754,1997-08-06,0.0,0.0,0.0,66.0,48.0,64.0,08,06,,
13755,1997-08-07,0.0,0.0,0.0,68.0,46.0,67.0,08,07,,
13756,1997-08-08,0.0,0.0,0.0,73.0,49.0,72.0,08,08,,
13757,1997-08-09,0.06,0.0,0.0,73.0,50.0,60.0,08,09,,
13758,1997-08-10,0.09,0.0,0.0,65.0,47.0,65.0,08,10,,
13759,1997-08-11,0.35,0.0,0.0,63.0,45.0,61.0,08,11,,
13760,1997-08-12,0.12,0.0,0.0,65.0,46.0,58.0,08,12,,
13761,1997-08-13,0.48,0.0,0.0,65.0,45.0,64.0,08,13,,
13762,1997-08-14,0.0,0.0,0.0,65.0,45.0,63.0,08,14,,
13763,1997-08-15,0.0,0.0,0.0,71.0,51.0,71.0,08,15,2.79,0.009000000000000001
13764,1997-08-16,0.0,0.0,0.0,71.0,49.0,61.0,08,16,,
13765,1997-08-17,0.2,0.0,0.0,68.0,50.0,50.0,08,17,,
13766,1997-08-18,0.05,0.0,0.0,69.0,48.0,69.0,08,18,,
13767,1997-08-19,0.0,0.0,0.0,69.0,49.0,68.0,08,19,,
13768,1997-08-20,0.0,0.0,0.0,72.0,49.0,65.0,08,20,,
13769,1997-08-21,0.5,0.0,0.0,72.0,49.0,67.0,08,21,,
13770,1997-08-22,0.0,0.0,0.0,75.0,51.0,74.0,08,22,,
13771,1997-08-23,0.0,0.0,0.0,75.0,54.0,70.0,08,23,,
13772,1997-08-24,0.23,0.0,0.0,72.0,53.0,71.0,08,24,,
13773,1997-08-25,0.0,0.0,0.0,72.0,53.0,71.0,08,25,,
13774,1997-08-26,0.0,0.0,0.0,73.0,55.0,72.0,08,26,,
13775,1997-08-27,0.0,0.0,0.0,74.0,51.0,73.0,08,27,,
13776,1997-08-28,0.01,0.0,0.0,74.0,49.0,72.0,08,28,,
13777,1997-08-29,0.0,0.0,0.0,72.0,49.0,68.0,08,29,,
13778,1997-08-30,0.0,0.0,0.0,72.0,48.0,72.0,08,30,,
13779,1997-08-31,0.0,0.0,0.0,72.0,51.0,59.0,08,31,,
13780,1997-09-01,0.03,0.0,0.0,67.0,46.0,63.0,09,01,,
13781,1997-09-02,0.04,0.0,0.0,62.0,46.0,60.0,09,02,,
13782,1997-09-03,0.05,0.0,0.0,64.0,50.0,58.0,09,03,,
13783,1997-09-04,0.0,0.0,0.0,64.0,46.0,64.0,09,04,,
13784,1997-09-05,0.0,0.0,0.0,68.0,44.0,63.0,09,05,,
13785,1997-09-06,0.27,0.0,0.0,67.0,46.0,62.0,09,06,,
13786,1997-09-07,0.03,0.0,0.0,62.0,46.0,52.0,09,07,,
13787,1997-09-08,0.0,0.0,0.0,72.0,47.0,67.0,09,08,,
13788,1997-09-09,0.02,0.0,0.0,70.0,47.0,64.0,09,09,,
13789,1997-09-10,0.01,0.0,0.0,69.0,48.0,66.0,09,10,,
13790,1997-09-11,0.19,0.0,0.0,61.0,49.0,59.0,09,11,,
13791,1997-09-12,0.0,0.0,0.0,64.0,36.0,63.0,09,12,,
13792,1997-09-13,0.0,0.0,0.0,68.0,50.0,64.0,09,13,,
13793,1997-09-14,0.02,0.0,0.0,67.0,52.0,66.0,09,14,,
13794,1997-09-15,0.66,0.0,0.0,67.0,42.0,42.0,09,15,2.19,0.10300000000000001
13795,1997-09-16,0.1,0.0,0.0,53.0,33.0,52.0,09,16,,
13796,1997-09-17,0.0,0.0,0.0,64.0,40.0,62.0,09,17,,
13797,1997-09-18,0.45,0.0,0.0,62.0,42.0,42.0,09,18,,
13798,1997-09-19,0.86,0.0,0.0,53.0,34.0,52.0,09,19,,
13799,1997-09-20,0.28,0.0,0.0,53.0,38.0,39.0,09,20,,
13800,1997-09-21,0.05,0.0,0.0,45.0,33.0,41.0,09,21,,
13801,1997-09-22,0.23,0.0,0.0,46.0,36.0,44.0,09,22,,
13802,1997-09-23,0.01,0.0,0.0,52.0,38.0,47.0,09,23,,
13803,1997-09-24,0.0,0.0,0.0,58.0,36.0,56.0,09,24,,
13804,1997-09-25,0.0,0.0,0.0,59.0,42.0,57.0,09,25,,
13805,1997-09-26,0.51,0.0,0.0,57.0,47.0,51.0,09,26,,
13806,1997-09-27,0.01,0.0,0.0,51.0,40.0,48.0,09,27,,
13807,1997-09-28,0.0,0.0,0.0,55.0,31.0,55.0,09,28,,
13808,1997-09-29,0.0,0.0,0.0,61.0,38.0,59.0,09,29,,
13809,1997-09-30,0.0,0.0,0.0,66.0,38.0,63.0,09,30,,
13810,1997-10-01,0.0,0.0,0.0,66.0,43.0,65.0,10,01,,
13811,1997-10-02,0.02,0.0,0.0,65.0,52.0,54.0,10,02,,
13812,1997-10-03,0.36,0.0,0.0,55.0,38.0,52.0,10,03,,
13813,1997-10-04,0.0,0.0,0.0,64.0,38.0,62.0,10,04,,
13814,1997-10-05,0.0,0.0,0.0,63.0,43.0,56.0,10,05,,
13815,1997-10-06,0.0,0.0,0.0,65.0,39.0,64.0,10,06,,
13816,1997-10-07,0.19,0.0,0.0,64.0,33.0,33.0,10,07,,
13817,1997-10-08,0.41,4.0,1.0,35.0,22.0,34.0,10,08,,
13818,1997-10-09,0.0,0.0,22.0,57.0,27.0,51.0,10,09,,
13819,1997-10-10,0.0,0.0,22.0,56.0,44.0,54.0,10,10,,
13820,1997-10-11,0.92,12.0,22.0,55.0,22.0,22.0,10,11,,
13821,1997-10-12,0.7,10.0,22.0,23.0,18.0,18.0,10,12,,
13822,1997-10-13,0.0,0.0,12.0,31.0,13.0,31.0,10,13,,
13823,1997-10-14,0.0,0.0,12.0,50.0,23.0,47.0,10,14,,
13824,1997-10-15,0.0,0.0,3.0,53.0,32.0,53.0,10,15,1.61,0.14400000000000002
13825,1997-10-16,0.0,0.0,2.0,59.0,36.0,57.0,10,16,,
13826,1997-10-17,0.0,0.0,1.0,58.0,36.0,55.0,10,17,,
13827,1997-10-18,0.0,0.0,1.0,56.0,36.0,53.0,10,18,,
13828,1997-10-19,0.0,0.0,1.0,56.0,34.0,55.0,10,19,,
13829,1997-10-20,0.0,0.0,0.0,55.0,34.0,49.0,10,20,,
13830,1997-10-21,0.0,0.0,0.0,51.0,32.0,49.0,10,21,,
13831,1997-10-22,0.0,0.0,0.0,50.0,30.0,46.0,10,22,,
13832,1997-10-23,0.19,3.0,3.0,29.0,28.0,29.0,10,23,,
13833,1997-10-24,1.05,24.0,26.0,30.0,16.0,20.0,10,24,,
13834,1997-10-25,0.05,3.0,22.0,28.0,14.0,26.0,10,25,,
13835,1997-10-26,0.0,0.0,11.0,41.0,13.0,38.0,10,26,,
13836,1997-10-27,0.0,0.0,8.0,48.0,13.0,42.0,10,27,,
13837,1997-10-28,0.0,0.0,5.0,46.0,25.0,38.0,10,28,,
13838,1997-10-29,0.0,0.0,4.0,42.0,27.0,37.0,10,29,,
13839,1997-10-30,0.02,2.0,3.0,46.0,27.0,45.0,10,30,,
13840,1997-10-31,0.85,6.0,9.0,45.0,30.0,30.0,10,31,,
13841,1997-11-01,0.0,0.0,8.0,34.0,22.0,32.0,11,01,,
13842,1997-11-02,0.0,0.0,8.0,39.0,19.0,36.0,11,02,,
13843,1997-11-03,0.0,0.0,6.0,44.0,18.0,40.0,11,03,,
13844,1997-11-04,0.0,0.0,6.0,46.0,31.0,44.0,11,04,,
13845,1997-11-05,0.0,0.0,4.0,50.0,30.0,47.0,11,05,,
13846,1997-11-06,0.0,0.0,4.0,55.0,35.0,52.0,11,06,,
13847,1997-11-07,0.0,0.0,4.0,52.0,35.0,42.0,11,07,,
13848,1997-11-08,0.04,0.0,7.0,43.0,28.0,30.0,11,08,,
13849,1997-11-09,0.45,0.0,7.0,37.0,22.0,32.0,11,09,,
13850,1997-11-10,0.0,0.0,12.0,36.0,17.0,29.0,11,10,,
13851,1997-11-11,0.46,5.0,12.0,32.0,26.0,28.0,11,11,,
13852,1997-11-12,0.07,0.0,9.0,32.0,22.0,25.0,11,12,,
13853,1997-11-13,0.0,0.0,9.0,27.0,17.0,24.0,11,13,,
13854,1997-11-14,0.02,2.0,11.0,18.0,11.0,15.0,11,14,,
13855,1997-11-15,0.0,0.0,14.0,25.0,2.0,20.0,11,15,1.12,0.045
13856,1997-11-16,0.03,0.0,14.0,29.0,11.0,23.0,11,16,,
13857,1997-11-17,0.03,0.0,14.0,31.0,15.0,24.0,11,17,,
13858,1997-11-18,0.02,0.0,14.0,30.0,19.0,26.0,11,18,,
13859,1997-11-19,0.0,0.0,13.0,35.0,23.0,31.0,11,19,,
13860,1997-11-20,0.68,11.0,22.0,31.0,20.0,21.0,11,20,,
13861,1997-11-21,0.3,7.0,28.0,22.0,19.0,20.0,11,21,,
13862,1997-11-22,0.0,0.0,25.0,28.0,9.0,18.0,11,22,,
13863,1997-11-23,0.02,0.0,24.0,37.0,17.0,27.0,11,23,,
13864,1997-11-24,0.0,0.0,17.0,35.26865671641791,16.761194029850746,24.661016949152543,11,24,,
13865,1997-11-25,0.0,0.0,17.0,47.0,24.0,27.0,11,25,,
13866,1997-11-26,0.1,3.0,20.0,39.0,23.0,38.0,11,26,,
13867,1997-11-27,0.4,8.0,27.0,40.0,24.0,26.0,11,27,,
13868,1997-11-28,0.0,0.0,25.0,42.0,17.0,31.0,11,28,,
13869,1997-11-29,0.0,0.0,24.0,49.0,26.0,31.0,11,29,,
13870,1997-11-30,0.0,0.0,23.0,49.0,24.0,24.0,11,30,,
13871,1997-12-01,0.09,2.0,24.0,25.0,19.0,20.0,12,01,,
13872,1997-12-02,0.0,2.0,24.0,22.0,16.0,16.0,12,02,,
13873,1997-12-03,0.0,0.0,23.0,31.0,8.0,19.0,12,03,,
13874,1997-12-04,0.0,0.0,22.0,42.0,17.0,21.0,12,04,,
13875,1997-12-05,0.0,0.0,22.0,40.0,21.0,28.0,12,05,,
13876,1997-12-06,0.0,0.0,21.0,38.0,26.0,30.0,12,06,,
13877,1997-12-07,0.21,3.0,24.0,30.0,26.0,26.0,12,07,,
13878,1997-12-08,0.62,22.0,46.0,30.0,15.0,15.0,12,08,,
13879,1997-12-09,0.57,29.0,62.0,15.0,10.0,10.0,12,09,,
13880,1997-12-10,0.05,0.3,56.0,15.0,6.0,6.0,12,10,,
13881,1997-12-11,0.0,0.0,55.0,21.0,2.0,10.0,12,11,,
13882,1997-12-12,0.0,0.0,46.0,29.0,8.0,20.0,12,12,,
13883,1997-12-13,0.0,0.0,42.0,48.0,20.0,29.0,12,13,,
13884,1997-12-14,0.0,0.0,38.0,46.0,27.0,37.0,12,14,,
13885,1997-12-15,0.2,5.0,43.0,38.0,19.0,19.0,12,15,0.67,0.125
13886,1997-12-16,0.0,0.0,41.0,36.0,10.0,25.0,12,16,,
13887,1997-12-17,0.0,0.0,39.0,38.0,24.0,34.0,12,17,,
13888,1997-12-18,0.0,0.0,39.0,34.0,16.0,16.0,12,18,,
13889,1997-12-19,0.08,3.0,40.0,24.0,6.0,10.0,12,19,,
13890,1997-12-20,0.0,0.0,38.0,39.0,8.0,28.0,12,20,,
13891,1997-12-21,0.02,1.0,38.0,29.0,16.0,16.0,12,21,,
13892,1997-12-23,0.0,0.0,36.0,34.0,7.0,9.0,12,23,,
13893,1997-12-24,0.17,3.0,38.0,16.0,3.0,8.0,12,24,,
13894,1997-12-25,0.01,1.0,37.0,21.0,2.0,8.0,12,25,,
13895,1997-12-26,0.0,0.0,36.0,29.0,2.0,12.0,12,26,,
13896,1997-12-27,0.03,0.0,36.0,25.0,10.0,11.0,12,27,,
13897,1997-12-28,0.0,0.0,34.0,20.0,4.0,18.0,12,28,,
13898,1997-12-29,0.15,2.0,36.0,28.0,18.0,27.0,12,29,,
13899,1997-12-30,0.0,0.0,35.0,41.0,18.0,28.0,12,30,,
13900,1997-12-31,0.0,0.0,35.0,46.0,25.0,31.0,12,31,,
13901,1998-01-01,0.0,0.0,35.0,46.0,25.0,37.0,01,01,,
13902,1998-01-02,0.05,0.5,35.0,37.0,30.0,31.0,01,02,,
13903,1998-01-03,0.35,7.0,41.0,31.0,16.0,26.0,01,03,,
13904,1998-01-04,0.03,2.3,38.0,29.0,25.0,27.0,01,04,,
13905,1998-01-05,0.81,10.0,48.0,27.0,8.0,8.0,01,05,,
13906,1998-01-06,0.0,0.0,44.0,26.0,2.0,13.0,01,06,,
13907,1998-01-07,0.02,1.0,44.0,24.0,10.0,21.0,01,07,,
13908,1998-01-08,0.02,0.0,44.0,27.0,18.0,19.0,01,08,,
13909,1998-01-09,0.0,0.0,40.0,32.0,11.0,19.0,01,09,,
13910,1998-01-10,0.42,7.0,47.0,27.0,19.0,25.0,01,10,,
13911,1998-01-11,0.57,7.0,54.0,29.0,24.0,25.0,01,11,,
13912,1998-01-12,0.46,4.0,58.0,27.0,12.0,26.0,01,12,,
13913,1998-01-13,1.2,15.0,72.0,29.0,18.0,18.0,01,13,,
13914,1998-01-14,0.0,0.0,67.0,25.0,8.0,19.0,01,14,,
13915,1998-01-16,0.0,0.0,82.0,27.0,24.0,27.0,01,16,,
13916,1998-01-17,1.2,7.0,89.0,34.0,20.0,34.0,01,17,,
13917,1998-01-18,0.0,0.0,85.0,46.0,23.0,35.0,01,18,,
13918,1998-01-19,1.48,14.0,91.0,35.0,17.0,17.0,01,19,,
13919,1998-01-20,0.61,9.0,101.0,17.0,13.0,13.0,01,20,,
13920,1998-01-21,0.05,1.0,96.0,16.0,4.0,7.0,01,21,,
13921,1998-01-22,0.0,0.0,90.0,30.0,3.0,24.0,01,22,,
13922,1998-01-23,0.0,0.0,88.0,30.816901408450704,14.450704225352112,21.078125,01,23,,
13923,1998-01-24,0.11,1.0,87.0,30.0,22.0,22.0,01,24,,
13924,1998-01-25,0.0,0.0,86.0,29.0,18.0,22.0,01,25,,
13925,1998-01-26,0.0,0.0,82.0,25.0,12.0,25.0,01,26,,
13926,1998-01-27,0.0,0.0,79.0,30.26388888888889,13.541666666666666,21.515625,01,27,,
13927,1998-01-28,0.0,0.0,79.0,38.0,20.0,28.0,01,28,,
13928,1998-01-29,0.0,0.0,78.0,40.0,22.0,32.0,01,29,,
13929,1998-01-30,0.38,12.0,87.0,32.0,20.0,20.0,01,30,,
13930,1998-01-31,0.0,0.0,84.0,29.0,11.0,16.0,01,31,,
13931,1998-02-01,0.0,0.0,81.0,39.0,12.0,29.0,02,01,,
13932,1998-02-02,0.23,4.0,85.0,29.0,23.0,28.0,02,02,,
13933,1998-02-03,0.09,4.0,82.0,38.0,26.0,31.0,02,03,,
13934,1998-02-04,0.01,0.0,80.0,34.0,29.0,29.0,02,04,,
13935,1998-02-05,0.18,2.0,80.0,30.0,22.0,25.0,02,05,,
13936,1998-02-06,0.03,0.0,79.0,42.0,15.0,28.0,02,06,,
13937,1998-02-07,0.52,7.0,87.0,28.0,24.0,24.0,02,07,,
13938,1998-02-08,0.69,13.0,100.0,26.0,21.0,22.0,02,08,,
13939,1998-02-09,0.19,4.0,98.0,22.0,11.0,17.0,02,09,,
13940,1998-02-10,0.0,0.0,94.0,26.0,11.0,16.0,02,10,,
13941,1998-02-11,0.39,10.0,98.0,21.0,11.0,18.0,02,11,,
